label,filename,zero_crossing_rate,zero_crossings,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,spectral_centroids,spectral_centroids_delta,spectral_centroids_accelerate,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,spectral_rolloff,spectral_flux,spectral_bandwidth_2,spectral_bandwidth_3,spectral_bandwidth_4,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12
reggae,reggae.00078.wav,0.09374924473124517,62109.0,-26.43754,-52.936733,-0.0019636722,-0.0026205343,2316.9096276496716,-0.13332536004856452,0.7077348750683812,0.5009935,0.49357966,0.5350974,0.4777985,0.4035739,0.37689397,0.3812169,0.5246755,0.4235298,0.39841783,0.4992472,0.41880134,161.4990234375,4680.049349260441,2.0660493,2334.847779971234,2836.9005214232097,3324.0953851262884,-175.51059,0.032670967,0.015570007,78.04632,-0.029555183,-0.025572294,-2.5339332,0.037764505,-0.005605516,52.855835,0.018457629,-0.0007563729,15.844187,-0.010941511,0.02491247,24.74445,0.008807314,0.0055431295,5.2989025,0.014224044,-0.0018649831,8.659987,0.002881028,-0.0087831635,6.651282,-0.0032270679,-0.0032356163,9.800031,0.004829417,0.0022877678,-3.353283,0.006611832,0.006182036,4.116687,0.0053981757,0.0047853417,2.3600361,0.0034326874,-0.00069774536
reggae,reggae.00079.wav,0.1863670968677494,123480.0,-63.307484,-76.94213,-2.8273226e-07,-6.433651e-05,3002.6481935688844,1.0628476458544314,0.949510105611181,0.5322127,0.7014789,0.5198724,0.58790636,0.53180975,0.4191825,0.40628314,0.41724205,0.45588127,0.38716772,0.3755057,0.3816514,151.99908088235293,5293.021203415024,1.6437798,2214.1713260782244,2631.9921901418998,3047.0127328730505,-155.62473,0.16100954,0.007682074,57.045925,-0.03265377,-0.036263235,-35.298454,-0.039902307,0.015043629,33.2946,-0.0065916404,-0.0010144616,-14.18707,-0.006311706,0.0021856306,25.263502,-0.016710654,0.00880595,2.5250757,-0.026622958,0.0033893313,4.2506313,0.011282301,0.00939258,8.485698,-0.005558138,0.00824321,4.5721593,-0.0059743277,0.0018644371,2.8271406,0.0035041948,0.00038846518,2.5807753,0.008464437,0.003194958,2.8258266,-0.0060743336,0.005896805
reggae,reggae.00080.wav,0.09429756984725444,62481.0,-47.883667,-53.033527,-0.00015417457,-0.0010669327,2539.0813791672913,0.5667556977405762,-0.05745914118003387,0.52706844,0.4730927,0.39352694,0.33345747,0.32722676,0.37008035,0.42757657,0.41441095,0.51637065,0.56950766,0.67457247,0.6957945,99.38401442307692,5260.713071889501,1.9011223,2644.4142912245393,3195.083615792208,3704.935014002221,-103.16384,-0.03387924,-0.0036908155,67.2257,-0.039718296,0.0037139412,2.226533,0.0074753757,0.011197621,28.500446,0.012992921,0.0001715655,4.1723447,-0.004860303,-0.0037827876,11.872511,-0.017100412,-0.00024199836,14.247098,-0.013337453,0.0006450323,14.287374,-0.010793291,0.0044467496,3.257277,0.007567576,-0.004305446,15.844996,-0.00016254948,0.000806127,8.035183,-0.0013711418,0.0026494763,4.460183,0.009062889,0.0021715732,8.673221,-0.008317766,-0.00015267971
reggae,reggae.00081.wav,0.09938166147041763,65834.0,-49.11434,-54.398438,-0.00013635155,-0.0012324004,2566.857509327373,-0.10491473172924728,-0.46481336385695565,0.5735436,0.48815748,0.4235514,0.34164593,0.3227413,0.33589092,0.41518143,0.40549275,0.468596,0.5620352,0.6228335,0.7212877,99.38401442307692,5313.696742223753,1.9553666,2629.6311437805616,3163.2360157508338,3658.689429066277,-115.755066,0.009773809,-0.030204277,67.079124,0.024901308,0.025031317,1.8834689,-0.037262738,-0.021197032,29.096535,-0.06085959,-0.017581644,4.006483,-0.009909008,-0.010125629,12.040892,0.024571916,-0.0074827815,14.014687,0.02061126,0.0030306878,14.933622,0.0057910313,0.009731648,2.3025777,0.002684314,0.00056228926,17.069458,0.012780383,0.009123871,7.582193,0.021433758,0.004376457,4.990229,-0.016870124,0.0018857205,8.53706,-0.02299286,0.00017718022
reggae,reggae.00082.wav,0.09938166147041763,65834.0,-49.11434,-54.398438,-0.00013635155,-0.0012324004,2566.857509327373,-0.10491473172924728,-0.46481336385695565,0.5735436,0.48815748,0.4235514,0.34164593,0.3227413,0.33589092,0.41518143,0.40549275,0.468596,0.5620352,0.6228335,0.7212877,99.38401442307692,5313.696742223753,1.9553666,2629.6311437805616,3163.2360157508338,3658.689429066277,-115.755066,0.009773809,-0.030204277,67.079124,0.024901308,0.025031317,1.8834689,-0.037262738,-0.021197032,29.096535,-0.06085959,-0.017581644,4.006483,-0.009909008,-0.010125629,12.040892,0.024571916,-0.0074827815,14.014687,0.02061126,0.0030306878,14.933622,0.0057910313,0.009731648,2.3025777,0.002684314,0.00056228926,17.069458,0.012780383,0.009123871,7.582193,0.021433758,0.004376457,4.990229,-0.016870124,0.0018857205,8.53706,-0.02299286,0.00017718022
reggae,reggae.00083.wav,0.0711814367024362,47188.0,-30.78128,-69.93663,-0.002217519,-0.0011569846,1366.6849880196753,-0.7202484052038568,0.14491233003986784,0.43187013,0.3116028,0.37167823,0.22266106,0.3165047,0.38885945,0.2351699,0.31753585,0.3095037,0.45146927,0.3008024,0.2623522,129.19921875,2563.3254898673144,1.3660027,1737.1894704945737,2446.6242740078105,3117.156437834177,-285.87192,0.03357513,0.0059345714,138.68126,0.051297393,-0.0014082289,19.889305,-0.0023736858,-0.0056280983,35.23311,-0.012591462,-0.010150771,-8.01805,-0.022932176,0.009351428,7.0739436,-0.00422511,0.0020292688,5.402232,0.0006993774,0.008523784,-3.2044294,-0.016641896,-0.00075007847,-1.1590015,-0.009337438,0.007273113,3.1945815,-0.00778607,-0.008179259,1.4917815,0.010831757,-0.0065181567,-4.045572,-0.010742429,0.0029464639,-6.3234906,0.021433085,-0.00018263416
reggae,reggae.00084.wav,0.07597437222061099,50339.0,-29.695717,-62.349556,-0.0014282741,-0.0024403818,1788.5211002606745,-0.0655340673490209,-0.06498709114170502,0.4606185,0.70994735,0.41317043,0.27732298,0.23169538,0.32537776,0.20541248,0.20719038,0.3062541,0.26428568,0.23750058,0.23188096,198.76802884615384,3820.544801787268,1.9273983,2121.454394073607,2720.1010941264817,3304.0695617044616,-150.91212,-0.13731879,0.010442257,111.7623,0.002156962,0.004846977,2.9338331,0.043984912,0.012821302,42.72235,-0.0019765664,-0.00249602,-3.5816026,0.004523401,-0.000532432,15.140651,-0.009512574,0.010969007,3.4474072,-0.0013748672,0.0019725668,0.19413993,-0.0022065972,0.010586144,-4.7153597,-0.0013637461,0.006143667,3.853786,0.008334004,-0.013491763,-0.88617676,0.0041249613,-0.004516906,-5.347799,-0.0071576983,0.00035251284,0.68960166,-0.011658997,0.0011562809
reggae,reggae.00085.wav,0.0993631573859242,65821.0,-56.354855,-78.37984,-1.8568728e-05,-0.00027266896,1797.243497043483,0.08788911124643961,0.05311718978798445,0.38755968,0.31915948,0.42441973,0.41093484,0.509342,0.46303555,0.41429138,0.48565197,0.38939178,0.32988578,0.2823754,0.33515346,86.1328125,3439.675230659078,1.5982163,1649.8017975763596,2088.971181109261,2599.5643411495016,-175.1141,0.1324478,0.033560265,116.63851,0.028334945,-0.011495804,-55.121067,-0.01025354,0.009739508,59.89546,-0.023330793,-0.005769831,1.9730682,0.0086157825,0.008681731,1.0933511,0.016831398,0.006355389,14.589569,-0.018559836,-0.0065990244,-3.2228153,0.004761614,0.00857274,2.7886484,-0.016331404,0.008835756,5.7000294,-0.015982797,-0.0031151883,-1.8436579,-0.009209425,0.00031475033,7.875683,-0.008104546,0.0067120963,0.40088835,-0.014959894,-0.006308025
reggae,reggae.00086.wav,0.26014779098994584,172318.0,-36.591,-46.23619,0.0010191044,0.0039761374,4435.7320588102775,2.834757878822595,-0.050063945044183975,0.6156831,0.64047736,0.7292842,0.6044596,0.67573863,0.7031591,0.6001777,0.643035,0.5856129,0.6368593,0.73245853,0.79687804,129.19921875,7625.9014510223315,2.2815218,2844.766565021258,3244.1932371336625,3582.3303400529694,42.09145,0.20351446,-0.036722526,37.40042,-0.08999689,-0.006596296,-7.90959,0.041532304,0.032696202,4.485742,-0.019803345,0.013781496,8.942607,-0.022020029,0.00015125732,3.5316234,0.0067104492,0.005237487,3.0874798,-0.016410844,0.00014321765,1.6347407,0.0005298015,0.009059482,6.270095,-0.008761307,-0.003186548,1.8271873,-0.019628158,0.0017798869,-0.55574507,0.004228437,0.008810608,-0.39817968,-0.0021767623,-0.0065004146,1.6274769,-0.0073030056,-0.0034800225
reggae,reggae.00087.wav,0.12183240284222738,80735.0,-60.735645,-61.649315,9.726232e-06,-6.7443266e-06,3296.462832751727,0.8147962413325464,-1.1556055573635615,0.44398794,0.37369215,0.4100542,0.3869416,0.4436661,0.26519194,0.27720883,0.4045496,0.3659053,0.41538367,0.3948821,0.47144565,83.35433467741936,6910.209723027842,2.1022658,3065.0234997755733,3553.6222792110593,3981.4071083938898,-110.21196,0.09618751,0.02966292,48.556263,-0.030595684,0.030333765,29.646896,-0.016495604,-0.015954677,18.435993,-0.014370083,-0.0069840592,-0.46312675,0.0041667977,0.0029929774,4.653466,-0.012296923,-0.0019244374,-2.266834,-0.00729236,0.0015616353,-6.5920463,-0.0008316291,-0.00214691,-2.1460578,0.0060751024,9.6001e-05,-0.14949827,-0.004224166,0.0035548657,-0.6792547,5.909757e-05,-0.0011323367,0.54267377,-0.0007579904,-0.0051442278,1.9057003,0.0063239583,0.00087100576
reggae,reggae.00088.wav,0.18918764803267596,125352.0,-63.58715,-72.167534,-8.231107e-07,1.7446564e-06,3880.960742007763,-0.8241970458903654,0.18998385239764665,0.370746,0.44020003,0.3347432,0.38003376,0.3477073,0.43525,0.35392058,0.3219618,0.47365373,0.37250793,0.3915433,0.28432074,107.666015625,8249.673214091503,1.8480617,3361.8066272097954,3736.5137440405647,4059.2626136865224,-75.25609,0.04872877,-0.008833116,44.865067,0.036104437,0.008032432,10.096427,0.0041213525,0.021405157,1.1540513,-0.007021269,-0.014310632,1.1483594,0.019369112,-0.010787584,-3.1336844,0.007771242,0.013940078,0.13224767,-0.005363648,-0.008298692,0.0567919,-0.011973627,-0.0017355335,-3.4559073,-0.003566894,-0.008463579,0.10516598,-0.0107796,-0.0068800733,-1.9297062,-0.015500027,0.0013405456,-2.3094442,0.007609332,0.0071978727,-0.06527586,0.016357725,0.0026388161
reggae,reggae.00089.wav,0.038035334493426144,25208.0,-21.34957,-39.463764,-2.8226282e-07,2.1666458e-05,1052.5434248691204,0.32478043003700346,0.1536845533458085,0.30822796,0.33831227,0.38112745,0.57307726,0.37753317,0.32115427,0.30261457,0.42377985,0.532115,0.38525197,0.2852769,0.20799577,151.99908088235293,2055.8963076421114,2.0894606,1401.6280932998611,1999.7944778309616,2607.782859875823,-194.36122,0.23138982,0.01437604,157.1069,0.03573179,-0.02826899,-14.131716,-0.026874114,0.005198081,44.067635,0.013991432,0.004736415,3.4900806,-0.009347565,0.011740044,17.45554,-0.010006717,-0.0052233906,2.9821823,-0.008488469,0.005966127,5.8288302,-0.012621595,-0.0037585588,3.0098608,-0.007209274,-0.00093397795,1.0710149,0.0023470456,0.0074427784,2.5813632,-0.016749907,-0.0007550573,0.79855055,-0.010503327,0.0044401707,0.6509365,-0.004007182,0.0011482897
reggae,reggae.00090.wav,0.13065696297370458,86577.0,-63.383236,-64.41202,1.2900118e-06,4.8910275e-05,2868.345134306658,1.6963749550122813,-1.2077880310566196,0.4562737,0.42533162,0.5822348,0.40785456,0.41337767,0.41987967,0.54184526,0.6074006,0.45568946,0.4657913,0.39959377,0.4639329,151.99908088235293,5797.136304107454,2.024839,2676.20809503203,3164.548508518031,3609.1092125370237,-127.3255,0.08765568,-0.09818098,65.99195,-0.050816365,0.040415358,4.4411926,0.013857117,-0.0007173991,30.03376,-0.021123882,0.012931414,16.642286,0.010490033,-7.2898925e-05,16.512138,0.006642587,-0.006155982,-6.404064,0.002300241,0.006484422,15.292219,0.019977743,0.0030506854,4.611589,0.00386325,0.0066988156,5.086445,-0.017113635,-0.0024567028,5.585365,0.006981371,-0.0013433166,-0.78358966,-0.0033590563,-0.0062066214,6.055245,-0.0074448846,0.0039305314
reggae,reggae.00091.wav,0.12383575321442382,82052.0,-55.389282,-58.394455,-4.7619787e-07,-5.542782e-06,2314.083797898894,-0.34705076236923216,-0.11614984010319436,0.42868692,0.38672054,0.47749826,0.37804818,0.33995318,0.3803201,0.3518877,0.39780313,0.32596603,0.45907986,0.4187328,0.42927012,143.5546875,4559.834788736224,1.5185586,2180.091134658125,2672.824639362171,3165.434926984866,-159.94904,-0.024546223,0.010175778,92.831566,0.014258598,0.0027832955,-28.738466,-0.028229497,0.008658605,31.430216,-0.0011740151,0.00072331773,-6.613219,0.0053573516,0.005011077,12.648388,0.014178068,0.005487781,0.858119,-0.009186892,0.009201554,10.945281,-0.031410575,-0.00088633667,-2.085535,-0.0074604284,-0.0021038763,3.6626527,-0.013485337,0.00086598424,3.568859,-0.029235113,0.002353059,0.3236955,-0.001396787,0.007028366,8.55835,0.018366639,0.0019895826
reggae,reggae.00092.wav,0.11999294578982986,79492.0,-31.53567,-56.98103,-0.0019993354,-0.0020124218,2170.3871675764435,-0.15291175214180092,0.12192342506839368,0.42389488,0.3918099,0.48466077,0.35971713,0.3490584,0.3757477,0.35486153,0.39934286,0.33064878,0.47870797,0.40690708,0.43132144,143.5546875,4305.982804796258,1.5499566,2054.440018282511,2526.5327158638165,3008.4710309118627,-138.14923,-0.0082717445,-0.0287456,101.4922,0.01419035,-0.004911982,-35.34274,-0.060813922,0.0114268195,36.13486,-0.034885958,0.0061620357,-9.498246,-0.014313161,0.0023782577,14.763237,-0.008021623,0.008113322,-0.23156786,-0.00028798604,-0.0061559803,11.520837,-0.0160613,-0.0077869995,-2.1008186,0.009145545,0.0009763676,3.4033105,-0.009255843,-0.008611811,4.196897,-0.027921291,-0.0015692335,0.13718979,4.5171193e-05,-0.002225647,9.018026,0.003678636,0.0104633
reggae,reggae.00093.wav,0.0892859840245553,59147.0,-49.281315,-63.881413,-5.6306335e-06,-3.3745262e-06,2109.7985596780723,0.688619213015474,0.6558567652642014,0.34124187,0.3112198,0.4561356,0.31690508,0.33368614,0.26014355,0.38070893,0.5612513,0.39797994,0.3927703,0.30315146,0.39468697,89.10290948275862,4606.440101145592,1.8200115,2528.1439741770328,3236.5894478029463,3864.210979352614,-147.46721,-0.02804704,0.060487587,113.253334,-0.048112053,-0.0176443,-6.285357,-0.0044357744,0.00782296,9.108814,0.02886939,-0.01533433,24.549637,0.041533638,-0.009424512,-9.7793,0.0050276853,0.0083900485,13.131395,-0.0062221265,0.00012889723,-1.9983362,0.0059338287,-0.012069755,-2.7058115,-0.012949704,0.004434828,12.224996,-0.025774354,-0.007155834,-4.1247916,-0.007585218,0.0019327792,-1.0217457,-0.009585329,-0.006452471,1.9693737,-0.00045563283,0.0039339676
reggae,reggae.00094.wav,0.09561853489945862,63362.0,-59.530693,-78.59406,1.7799579e-07,-0.00013804006,2022.4897299646068,-0.7063686605345096,-0.01674680503707134,0.28071412,0.28022948,0.45659828,0.50963354,0.29170772,0.24921787,0.27482033,0.36778167,0.44755632,0.3856271,0.47919706,0.36491528,129.19921875,3834.3673529038574,1.4493786,2129.800378680689,2754.465556713056,3341.2800968506253,-97.79847,-0.019120293,-0.025334794,108.82947,0.035037078,-0.0010221434,-24.920456,-0.004199105,0.01367946,21.306019,-0.04122149,0.0040888526,12.562688,-0.0044108615,0.00064743386,7.7732735,0.031381514,-0.007301939,-3.2863526,0.017863272,0.0063187038,3.5319328,-0.0045136325,0.008056807,0.6895101,-0.013983536,0.012465071,4.194191,-0.00016674679,-0.0030114066,-9.668842,0.01607623,0.0022416278,4.2639046,0.0053017386,0.0014590913,2.4580407,-0.01376099,0.0025774892
reggae,reggae.00095.wav,0.1031685790071539,68357.0,-52.810608,-74.75292,-7.781399e-06,-8.685721e-05,2617.1778004437388,-0.5198622819684109,-0.2584495314959594,0.65865433,0.41336554,0.32938275,0.3354376,0.48178548,0.45825177,0.4132427,0.4887415,0.3841893,0.4018717,0.32434052,0.404925,123.046875,5719.163792869054,1.5111188,2787.445314397826,3317.282898715425,3817.138387401556,-69.06215,0.058828887,0.0042276345,79.14716,0.025708558,0.014595439,13.084549,-0.034815412,0.0020423403,29.383537,-0.005649234,0.0010376589,0.2798948,0.0012688678,0.001770184,4.1548095,-0.022433307,0.0030485096,-0.4426152,-0.004906557,-0.0031492892,0.17704032,-0.021906719,-0.0033415346,2.8039238,-0.008845836,-0.0064454237,0.6051489,-0.0013906327,-0.0033115747,-2.8017468,-0.0207498,-0.0023285358,-0.5161708,-0.0024183912,0.0009013668,-3.1838446,0.0066623553,-0.005113643
reggae,reggae.00096.wav,0.0796547968629157,52786.0,-34.49365,-73.387245,-0.0016552906,-0.002707003,1630.1610182177446,0.7641790160157582,-0.6928930490445576,0.38069424,0.3209033,0.3945286,0.41297957,0.5368086,0.5152103,0.5474408,0.5210283,0.37139866,0.31242603,0.29388332,0.38903472,89.10290948275862,3183.699903023492,1.6669197,1578.5100389529835,1977.590617932061,2416.534425122424,-166.97626,0.041623995,-0.027032364,116.62674,-0.027444247,0.038020927,-44.220535,-0.03520358,0.0067348303,70.51435,0.026639126,0.002774533,2.3173788,0.009327374,0.03330061,16.009483,0.0027947407,0.0036499307,12.503331,-0.025501614,-0.0121369865,4.093497,0.0020983454,-0.006351471,5.3214855,-0.002074016,-0.009247077,4.5174103,-0.016644934,-0.0024293482,7.2984104,-0.009708346,0.0037162453,7.585032,-0.017107798,-0.00212369,2.90871,-0.006891309,0.0007560749
reggae,reggae.00097.wav,0.09398639912026295,62276.0,-27.920622,-70.58979,-0.005097927,-0.0010907545,2007.062445922458,-0.4440167116222879,-0.08595911105839824,0.415157,0.24105851,0.22243765,0.20298962,0.29211488,0.36311215,0.19177717,0.22986643,0.25673583,0.38649186,0.24983904,0.21313101,161.4990234375,4137.222778603538,1.2125896,2111.0783106345257,2656.657265541619,3213.5087321048168,-142.80992,-0.018553292,2.911915e-05,103.12614,0.019464005,0.0045141345,-15.227191,0.0075293686,0.0046967575,38.256912,-0.026016204,-0.0028218976,-13.002163,-0.02440521,0.002529623,2.7503061,0.01933968,0.003628516,-1.6656563,-0.00036578684,0.0036225887,-3.4389293,-0.009704342,0.00047192542,-4.452703,-0.005761968,-0.0056724474,-9.288576,-0.012139021,0.0014429698,-10.127066,-0.00017892568,-0.0026930943,-2.1181872,-0.007304885,0.0010018892,-4.4648905,0.0070769433,0.0009969241
reggae,reggae.00098.wav,0.0648337804524362,42974.0,-49.77236,-60.289642,3.267618e-05,0.00062952744,2026.4167430842278,0.9935002311793641,0.6349246115342964,0.5694342,0.44794536,0.51694643,0.52093416,0.42651972,0.36115536,0.34353876,0.46924084,0.30753368,0.25405508,0.27133846,0.43329868,123.046875,4462.868759969548,1.8966974,2398.172793388026,2995.485332354844,3552.7316937800683,-134.61238,0.03891664,0.061939023,93.53314,-0.023224596,-0.017814303,8.519338,0.0358115,0.001597484,34.867107,-0.011839575,0.013539402,3.2853146,0.0052653444,0.0040799943,15.506227,-0.0107110655,-0.0041305833,4.967833,-0.0006045329,-0.007823857,8.540956,-0.014476499,-0.0042438433,-1.2959116,-0.015774319,-0.0035065273,2.727689,-0.015438956,-4.6131136e-06,5.071606,-0.0074964548,-0.0036332617,11.859678,-0.0057816515,-0.004163745,4.4144607,0.0014122847,-0.0008486051
reggae,reggae.00099.wav,0.13959632395591648,92508.0,-63.698036,-78.37928,-2.5667298e-06,-2.9300156e-05,2467.192945838349,0.21064738542937456,0.05679489861975031,0.40602568,0.4214882,0.40858358,0.48880583,0.59958833,0.5453589,0.3729761,0.3584737,0.34531,0.65438515,0.3076482,0.26517633,117.45383522727273,4723.590385277697,1.6341301,2006.4014227080197,2366.742514569707,2721.0803074791215,-67.11288,0.008833603,0.0014703829,80.68692,-0.009102989,-0.006270679,-43.87355,-0.02642032,-0.0027299237,57.721367,-0.008234049,-0.0072320467,-12.790038,-0.011653873,0.0067236135,33.588192,-0.008869599,0.009276326,-7.73336,-0.0062756175,-0.0011249927,14.119094,0.008091771,-0.0076698097,-1.2372346,0.0069669154,0.0020533106,7.4127393,-8.7386215e-05,-0.0031197106,-2.044152,-0.012734157,-0.001403148,6.0994887,0.005432663,-0.0015213989,-6.627345,-0.007825073,0.0029035886
rock,rock.00000.wav,0.09022025147428461,59809.0,-43.341274,-64.40874,1.7870747e-05,6.82433e-05,1996.3291884611144,0.7748701471527891,-0.35742146304085703,0.3753868,0.48998296,0.4954412,0.41691,0.4765043,0.33138674,0.2833213,0.32555538,0.3884529,0.50401497,0.2874396,0.27479994,123.046875,4227.868737311485,1.0680437,2097.0392957134613,2561.082185525476,2995.4135805695832,-116.62626,0.0007589507,-0.036660198,109.25263,-0.0435899,0.004048985,-23.163752,0.003304739,-0.0057292846,40.67948,0.008118434,-0.0059689553,-11.888836,-0.005637627,0.010447043,23.152943,0.005655435,-0.0030044378,-15.409277,-0.00064339605,0.009298923,15.1249895,-0.009413526,0.004474063,-13.522578,0.001541482,0.0058563347,12.695887,0.0026620512,-0.008252727,-10.871556,0.00016946564,0.010365728,8.497991,-0.013677273,0.006060169,-11.577596,-0.0067943875,0.0057168654
rock,rock.00001.wav,0.05495977438611756,36426.0,-61.154312,-56.193718,1.5607383e-06,-2.396894e-05,1529.2908080861932,-0.6116628661741941,-0.08426331909792982,0.29498082,0.319111,0.338305,0.39390847,0.4789973,0.31339955,0.27673936,0.3082905,0.4129999,0.49694693,0.39391857,0.3572556,151.99908088235293,3271.448122099768,1.088161,1845.3704398355187,2373.273127288223,2868.890543761318,-111.25285,-0.15802626,0.0033169885,134.15211,0.010346258,0.004519077,-24.65805,0.00941869,0.009932866,41.542343,-0.011156219,-0.0011438855,-3.0750806,0.0067742835,0.007408958,28.475187,-0.014868997,-0.005993401,-10.599551,-0.014969902,1.8482326e-05,14.917008,-0.024450447,-0.0034185972,-14.410271,-0.007072315,-0.0024357813,8.844091,-0.005044686,-0.004934552,-4.5479774,0.014347014,-0.0011507138,9.940146,-0.010359829,-0.0011038133,-4.680241,0.0027369454,-0.0008065584
rock,rock.00002.wav,0.07680441258217324,50934.0,-50.437275,-54.24618,8.061669e-06,-3.6502923e-05,1875.1802162587353,0.20614270967725123,0.054845329984667776,0.50704515,0.48393854,0.7297076,0.3971176,0.28936818,0.2761323,0.29312128,0.29485932,0.42637432,0.61495256,0.45172217,0.47702622,107.666015625,3929.4931504676624,1.5239569,1983.770690590682,2452.663003479777,2898.6132620782237,-120.445526,0.03149714,0.029520286,117.5898,-0.016569035,0.0017512599,-27.635338,0.013575519,0.0028983292,42.838066,-0.01920806,-0.0026235087,-6.757944,-0.014040297,-0.004900879,21.642138,-0.0004168287,0.0017547298,-12.10304,0.0090150675,0.0048018857,17.95223,0.01236746,0.0007570294,-10.473286,-0.015811648,-0.006676113,12.275668,-0.0047063613,-0.0034348804,-6.5690436,-0.010885246,-0.003010022,13.523022,0.0078062336,-0.0020024315,-2.420074,0.0053401426,0.004071098
rock,rock.00003.wav,0.0430986562258314,28562.0,-43.80534,-48.64512,4.4904584e-05,-5.6494093e-05,1421.3550410893215,-0.23105047826591565,-0.45922572228950037,0.34336478,0.25151992,0.2474411,0.32053715,0.4762034,0.4808006,0.4495469,0.4815316,0.48566183,0.4413556,0.30945152,0.27393684,95.703125,3042.7015547962587,1.4715964,1902.3217903991383,2493.953194150614,3026.6029176543657,-156.54553,0.06796071,-0.061153073,130.7242,0.02847765,0.01909513,-1.480792,0.0065853815,0.0058697187,36.234592,0.0006972591,-0.011430657,0.3509126,-0.029592339,0.0036133009,31.955034,-0.031842276,-0.0066592274,-0.6218729,-0.006231371,0.013563153,20.156782,0.017640475,0.00052175834,-11.339355,-0.0029470369,0.004946844,13.855699,0.01676949,0.0005377493,-3.7898722,0.0016506177,-0.0032147774,11.537828,-0.00017113844,-0.0033689651,-3.2142534,0.017443456,0.0064579844
rock,rock.00004.wav,0.04107944520978345,27230.0,-54.716297,-61.172287,6.8680324e-06,4.84844e-05,1345.8413833729003,-1.3513534028206826,0.4176778498038899,0.3621667,0.36138397,0.35536057,0.32183218,0.28315243,0.25592107,0.33390394,0.5450669,0.5120386,0.461979,0.34720162,0.32186884,103.359375,2939.1573239921695,1.1649894,1841.826395247532,2413.1359052612634,2931.2625466696327,-127.97042,-0.03310792,-0.0102781225,134.44084,0.06890486,-0.022047818,1.0205101,-0.021212215,0.01933324,54.43924,-0.0013611352,-0.0022591273,-0.4544707,-0.0012209576,-0.0006001252,35.814583,-0.036280226,-0.0043305317,-10.856743,0.012769232,-0.0019882803,16.386305,-0.004949263,0.009968316,-10.0327215,0.018652419,0.0013901893,6.5924654,-0.018316923,0.004709961,-6.6975994,0.010748506,0.005691485,11.041861,-0.0042060004,0.0006653827,-8.380609,0.010857844,-0.0006345198
rock,rock.00005.wav,0.07702117471481051,51049.0,-62.66866,-65.62158,5.8045516e-06,-2.010899e-05,1542.1092954403396,0.10920009457585662,0.03477466608036714,0.6355614,0.4634426,0.44832414,0.33151263,0.40410283,0.19784151,0.23306711,0.27600193,0.31380084,0.4836961,0.3215774,0.41216743,99.38401442307692,2869.7864364305397,1.0498621,1591.6275688848318,2084.6157718227246,2567.104415106046,-62.36485,0.03103422,0.0019073015,153.79042,-0.00030311945,0.0005278311,-55.13121,-0.014300323,-0.010969343,28.010103,-0.026853727,0.013618416,-6.850295,0.011954331,-0.0053266212,17.463839,-0.014095329,-0.003962912,-22.614672,-0.00079782045,0.0004977635,18.14102,-0.003731117,-0.007574704,-12.584327,0.00036054052,0.003573407,4.502157,0.012969594,0.00082795735,-8.390483,-0.0021974507,0.0074488115,7.216679,0.013243136,-0.005488813,-2.523249,0.002435479,-0.001136369
rock,rock.00006.wav,0.08730529171500387,57871.0,-48.015617,-72.158295,1.8552488e-05,-2.2571456e-05,1676.146047974431,0.6119825564226725,0.08256009982839484,0.32089448,0.4457057,0.44266883,0.5137567,0.27510455,0.22419527,0.27863634,0.32665908,0.4365417,0.32671478,0.30688298,0.23605052,112.34714673913044,3255.327363689095,1.1778262,1653.5278081221988,2100.8686244821915,2549.768068687702,-98.38649,0.07097356,-0.021489667,136.57487,-0.042652335,-0.00058317883,-46.71402,0.0027066309,0.015880823,46.476673,0.024319954,-0.01728306,-17.15201,0.015333947,0.004022871,10.547506,0.034546215,-0.00090288545,-14.580566,-0.009554758,-0.0029075744,16.55133,0.017745266,-0.003090616,-12.312679,0.022032578,-0.0008159686,3.7018619,0.01876942,-0.00051695603,-12.647758,0.012482407,0.0001299232,2.951305,0.004052489,-8.538999e-05,-12.505246,0.003875272,-0.0032622402
